time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-9.30786620085e-07,-2.32076714526e-06,0.00599060913027,6.2820423618,0.000455750441422,6.28303167516,-6.64695298255e-05,-0.000165864018239,0.199383081184,-0.0383276358499,0.0151883435293,-0.00510457483858,465.8684234566099,468.6642408254967,467.9358208662587,467.7846516324489
0.12000000000000001,-2.23157921507e-05,-5.02601468424e-05,0.0239700660997,6.27931723314,0.00264619194762,6.28263797427,-0.000852172585725,-0.00173289884812,0.399587212971,-0.0527656179161,0.0578132982532,-0.008037540979,466.99933526026325,468.2485266400708,469.1384342923097,469.4307793845411
0.18,-0.000136792247116,-0.000237412318828,0.0491259307025,6.27660061847,0.00697224996292,6.28210501413,-0.00333928578311,-0.00477173143387,0.438871848877,-0.0378482683561,0.0863802621272,-0.00975469976331,418.1184220991731,417.8011176940801,418.57980562563233,419.83695124810777
0.23999999999999996,-0.00052071098547,-0.00068960656895,0.0813218335611,6.27378083562,0.0106781916229,6.281586471,-0.00994221324122,-0.010604905021,0.633938881252,-0.0560025631453,0.0371733168248,-0.00748384496627,468.7965332877538,468.7524275119757,467.450947786048,466.2594300346009
0.3,-0.00131697225279,-0.00150612470622,0.119667620579,6.27037907319,0.0131846906858,6.28117752366,-0.016813847005,-0.0169126767705,0.644228587785,-0.057432481513,0.0463751342293,-0.00615256256309,409.7873572923578,409.36229139685474,410.1462744226216,409.8268686369495
0.36000000000000004,-0.00266282421044,-0.00285346734574,0.165411283773,6.26700467645,0.0150006441829,6.28073480074,-0.0283018453803,-0.028406786532,0.880032066952,-0.0548902849818,0.0141680434737,-0.00858254359958,481.09574192424844,481.52314584978876,479.6622880451287,480.5069751813471
0.4200000000000001,-0.00461704876846,-0.00484146805865,0.217418808239,6.26343025459,0.0161433051301,6.28023682606,-0.0369269192403,-0.0381506719971,0.853599922441,-0.0643313867134,0.023920229601,-0.0080168842033,397.88728886170554,398.1088412133904,398.6786465730909,398.21542700080875
0.48000000000000015,-0.00721371321545,-0.00761108258779,0.274324883912,6.25829366799,0.016484832324,6.28003970537,-0.0497027358046,-0.0547032020158,1.04281149767,-0.106900601851,-0.0125275814292,0.00150119054745,469.04268769972003,468.2259404759216,469.17329895588375,465.2337681403022
0.5400000000000001,-0.010560137949,-0.0114786038879,0.341679418099,6.2519563817,0.0142848130835,6.28006460403,-0.0616482715617,-0.0749087773736,1.20192527545,-0.104110201299,-0.0607932794772,-0.000637531943927,460.4746936550962,461.00324902014273,458.34555669718685,459.2814631121722
0.6000000000000002,-0.0145866094484,-0.0167533718298,0.420193789215,6.24530125644,0.0105760140716,6.28013159384,-0.0721220236743,-0.101671578009,1.41462015414,-0.117778138028,-0.0628325206581,0.0028830496906,476.8738171314615,476.6673581052169,477.2656332592946,476.1139069408578
0.6600000000000003,-0.0190996923392,-0.0235912711317,0.506209117874,6.23795019756,0.00668258283738,6.28042490386,-0.0779555849542,-0.126927920938,1.45242847966,-0.127276499112,-0.0669473547054,0.00690317552686,423.64407612388555,423.0786697006616,423.81066728486115,422.54895439231444
0.7200000000000003,-0.0238975292392,-0.0321470032413,0.595819404491,6.23000997726,0.00304405994706,6.28084522022,-0.0815969382329,-0.159030998327,1.53431226302,-0.137496719104,-0.0543411806296,0.00710637218257,437.46544421073946,438.0102461915788,438.34373299252485,438.18661176657736
0.7800000000000004,-0.028836782707,-0.0426656007163,0.688051707875,6.22172291883,6.28271543802,6.28144879682,-0.0827425844436,-0.192316957884,1.54003541523,-0.138706772137,-0.0627878227715,0.0130191907974,414.3036466135894,412.7809262203567,413.88625632468774,412.442339589888
0.8400000000000004,-0.0337749021577,-0.0555422321387,0.783980614318,6.213000794,6.27788006954,6.28214135021,-0.0813929834703,-0.237780468353,1.65718343385,-0.151919041364,-0.0983761154985,0.0101024033407,449.9351434558672,451.465114614988,448.93881049463164,449.5462922785878
0.9000000000000005,-0.0385153049132,-0.0714155581952,0.888033147546,6.202923437,6.27165426072,6.28280271606,-0.0759498633063,-0.292367923707,1.81066231279,-0.184073463344,-0.109145041205,0.0119762412238,461.817225921235,462.88535625639366,462.5984342839196,461.234286568421
0.9600000000000005,-0.0427696501961,-0.0909070841368,1.00262331876,6.1913632122,6.26452751824,0.000448351273053,-0.0650607515022,-0.358620031884,2.00821454362,-0.201245130473,-0.12840058886,0.0157517786736,477.0277385450515,477.05100105884657,476.8617591075917,475.71403880875215
1.0200000000000005,-0.0463208664984,-0.114071854408,1.12291353254,6.17955840882,6.25637628963,0.00152965485789,-0.0526204858049,-0.414565038243,2.00134535984,-0.192148527246,-0.143298856629,0.0202956140161,414.0910659721425,412.7278007281496,412.94521577404373,412.521695991734
1.0800000000000005,-0.048921804644,-0.141002738612,1.24469328072,6.16788072968,6.24553712907,0.00267792719758,-0.0331143849102,-0.484219203463,2.05761322524,-0.196776190966,-0.217950030952,0.0180381371365,435.52536528743957,436.8242617078986,432.51859055050323,433.4555249526615
1.1400000000000006,-0.0501734970509,-0.172212847555,1.36875527819,6.15690130803,6.23345476549,0.00379372210903,-0.00748610777353,-0.557119107795,2.07751496706,-0.169250921696,-0.184823511353,0.0191132966283,423.0950047620369,422.16119254929356,423.36094424384385,424.73745476609173
1.2000000000000006,-0.0497068540715,-0.207904536981,1.49330018635,6.14746604537,6.22297991009,0.00480468831456,0.0239726578495,-0.633438351602,2.07379049099,-0.145257302287,-0.164352718481,0.0145553558037,415.07484130898007,415.8441295827661,414.9372469303558,417.76002927158765
1.2600000000000007,-0.0468699311489,-0.248997344064,1.62237731209,6.13962413585,6.21296259342,0.00591610366716,0.0716602064536,-0.737131991894,2.22797765976,-0.11598576718,-0.169553144053,0.0224745618058,469.065778990865,466.302311343733,467.7435595089389,467.18938276374644
1.3200000000000007,-0.040998354023,-0.296377044296,1.75995284481,6.13254848135,6.20339495354,0.00720895174755,0.125068956719,-0.842859748929,2.35713923182,-0.119985629938,-0.149384549182,0.020610208538,460.5707001712713,461.6731835310928,461.5940884949952,462.2368213374975
1.3800000000000008,-0.0318283575674,-0.350046560734,1.90388982253,6.12566323079,6.19409105719,0.00861893032732,0.181490247149,-0.946761629858,2.44018025213,-0.109419837444,-0.160737032768,0.0263903359865,449.5210735821685,447.939843039696,448.66277723801136,447.8362583120061
1.4400000000000008,-0.0189553353994,-0.410305539444,2.05412824723,6.11876974854,6.18407624931,0.01017106367,0.248616624739,-1.06249555471,2.56695532149,-0.12034671888,-0.173079831586,0.0253676251798,463.2949982126016,464.4607613099083,463.3018456498193,463.43892543630136
1.5000000000000009,-0.00145052857079,-0.478279196044,2.21563794141,6.11168648288,6.17246106965,0.0119079381443,0.336162461526,-1.20397493725,2.81522823991,-0.115507525497,-0.214051659219,0.0325607461988,503.3050395724482,501.89866341557683,501.7008521421767,500.4453707879782
1.560000000000001,0.0216412136821,-0.554958652408,2.39222591495,6.10536733513,6.15911011569,0.0139437519088,0.435080351206,-1.35258399456,3.06940129588,-0.0949243044343,-0.23096032986,0.0353004290588,507.2196307285987,506.42316612303745,505.9845264366825,506.3728802397124
1.620000000000001,0.0504803772713,-0.639961850642,2.57987044392,6.09985867743,6.14564082614,0.0160003155032,0.527573641424,-1.48130504828,3.18442763611,-0.0887304164921,-0.218029658526,0.0332387831393,467.3122117687469,468.26047793938733,467.748597673117,468.7954287561079
1.680000000000001,0.0850893811486,-0.732717036564,2.77389422409,6.09413573393,6.13257083547,0.0181862971832,0.627315994055,-1.61097703761,3.28207911505,-0.102095679246,-0.217637017528,0.0396386551286,464.93481598358164,464.41294454642014,465.6443275484046,463.6807260710772
1.740000000000001,0.125665912585,-0.833016458875,2.9718614067,6.08731364039,6.11925183624,0.020658696852,0.726416093275,-1.73286992933,3.31613724665,-0.125368378026,-0.226321155931,0.0428006886378,445.97715640698766,446.7314635791008,446.72820603497814,445.1969898502195
1.8000000000000012,0.172290214029,-0.940579754494,3.17091598424,6.08134468051,6.10572389477,0.0233593630809,0.828890078685,-1.85309084556,3.31844596003,-0.0733625117274,-0.224610907367,0.0471801914069,438.459766929929,435.67867336665904,436.46597122174734,437.7647635827023
1.8600000000000012,0.225745072082,-1.05593910772,3.37241201096,6.07772859863,6.09253418343,0.0263054837544,0.954150915349,-1.99246884892,3.39710735111,-0.0470871003996,-0.215055622772,0.0509955558424,464.13423441175644,462.71512934660353,463.66813031102635,463.8978983785658
1.9200000000000013,0.286760395261,-1.17949637985,3.57745716157,6.07600860083,6.08017169141,0.0296751800392,1.08078159365,-2.12621109534,3.43697688854,-0.010148797358,-0.197044183681,0.0612826516082,454.5437468878777,450.8395222054392,454.00118415913255,452.8264838870908
1.9800000000000013,0.355147242541,-1.31065277228,3.78268416329,6.07596658885,6.06878467827,0.0335752013764,1.19971375169,-2.24569028723,3.40360851664,0.0087714719692,-0.182534528463,0.0686914844719,430.6586219842946,428.28167996970353,430.72986085578896,429.43327842680253
2.0400000000000014,0.431788925964,-1.44984813924,3.99000347815,6.07780318911,6.05710689323,0.0376043454562,1.3559964983,-2.39385698811,3.50595687283,0.0528284879003,-0.206702052951,0.0655988443119,476.2895534990408,475.9233270224826,473.90666441598165,476.36652774522685
2.1000000000000014,0.518943349749,-1.59867341995,4.20718281533,6.08144833311,6.04736165406,0.0414348636418,1.5500570497,-2.56625945898,3.73154590091,0.0682528922732,-0.118225761797,0.0619924763106,513.3256163622547,514.1471137899799,516.3021369359426,517.5439474804037
2.1600000000000015,0.617201298708,-1.75713169141,4.4347938733,6.08595827101,6.0413105147,0.0449443861403,1.7256082229,-2.71507527542,3.85439296545,0.0819603332734,-0.0834999967751,0.0549505199038,486.39184562531807,487.9668226630982,487.4625395958042,489.546213183793
2.2200000000000015,0.725394747826,-1.9238689667,4.66693348215,6.0917850199,6.03641753858,0.0482638494044,1.88113825437,-2.84231796842,3.88311873756,0.11240388471,-0.0796009867355,0.0556689925536,460.4683097708602,459.27962881068817,459.64715915299314,460.41205874153906
2.2800000000000016,0.842569844323,-2.09782200484,4.89911444497,6.09808473059,6.0311754488,0.0516810144451,2.02504412993,-2.95564613573,3.8561219345,0.0975983829024,-0.0951293358498,0.0582614224737,442.432566224426,442.59083005304575,442.69276516745055,441.0015862356616
2.3400000000000016,0.969153317916,-2.27897958275,5.13231144193,6.10405870741,6.0259269581,0.0549344233469,2.19469699109,-3.08233351555,3.91642630917,0.101473469163,-0.0798277853224,0.050170062947,470.1513236862382,472.3929191960007,470.88990225817224,472.86279726207584
2.4000000000000017,1.10513626071,-2.46705856439,5.36589224586,6.1098566568,6.0218271937,0.0579797510386,2.33834585857,-3.18658930812,3.86959542598,0.0916172330557,-0.0568376877361,0.051329789206,436.4905147196098,436.80597627205884,438.1652445266598,437.1039573941773
2.4600000000000017,1.25015573174,-2.66155499082,5.59802434014,6.11655769993,6.01902114672,0.0610372136538,2.49574259832,-3.29613699822,3.86791475843,0.131846802832,-0.0367022633797,0.0505343818017,452.81644288313584,451.5110395161324,452.2180799151957,453.7785775304374
2.520000000000002,1.40412842861,-2.86220699524,5.82817551465,6.12461597179,6.01634562086,0.06390390137,2.63681926142,-3.39178247797,3.8040093774,0.136870350996,-0.0524795927351,0.0450310674741,431.13653737558184,432.62145311915805,430.4958924858928,431.8833075915126
2.580000000000002,1.56571365904,-3.06799362429,6.05134268128,6.13224486309,6.01209807529,0.0666811897592,2.74970099483,-3.46751753768,3.63567981182,0.11751164793,-0.0891007582142,0.0475886099276,393.06375833624105,393.38040056282193,392.5386071105166,390.37328505342344
2.640000000000002,1.73577366065,-3.27914415233,6.27032143069,6.13898915521,6.00729541975,0.0694735870826,2.91919037052,-3.57024530423,3.66317727701,0.107148039704,-0.0709951738045,0.0454846840267,459.55237139477225,460.7906197093289,461.0094749418676,460.8027735330444
2.700000000000002,1.91554916883,-3.4960959187,6.48914256158,6.14514725125,6.00195563478,0.0721240198861,3.07359434537,-3.66105449104,3.63077035273,0.0982747080661,-0.106984642229,0.0429007052151,441.3772163568343,442.73346727622186,440.5059399537796,440.5304779701513
2.760000000000002,2.10491641043,-3.71853535808,6.70689373939,6.15135643121,5.99564287205,0.0746266215949,3.23899255499,-3.75312112797,3.62727657578,0.108734781134,-0.103442556594,0.0405077599631,451.10478689787493,451.6514852389531,451.13056109179524,451.9075936683683
2.820000000000002,2.30332877118,-3.9459849904,6.92120822444,6.15768974456,5.98896727044,0.0770466625624,3.37518801222,-3.82822563406,3.51686843645,0.102422303635,-0.119071532552,0.0401777363073,414.463329448738,415.18986047787456,414.3717731352661,413.84556604834364
2.880000000000002,2.51050234864,-4.17808183473,7.13058063592,6.16376974066,5.98108403604,0.0794073882702,3.53106239885,-3.90794381185,3.46214363034,0.100366677926,-0.143690062426,0.0385352153047,433.89677952666017,434.8508279557336,433.2650561066086,433.3284428607568
2.940000000000002,2.72767806925,-4.41508854355,7.33839493307,6.1705461153,5.97293382299,0.081586649777,3.70859460006,-3.99175321426,3.46454556214,0.125557858153,-0.127993613588,0.0340726581065,453.12994996087735,453.73247357262767,453.10649234553074,455.0317334597802
3.000000000000002,2.95514941392,-4.65685686601,7.54489675113,6.17822211932,5.96560530742,0.083456861633,3.87420207827,-4.06666708318,3.41875495725,0.13026908466,-0.116296368484,0.0282543398079,436.9696950230177,438.8004086048208,437.65081746233864,439.1059149716541
3.0600000000000023,3.19278849364,-4.90305957015,7.74908949127,6.18633086301,5.95866874572,0.0852940906717,4.04745068719,-4.13950872427,3.38750758638,0.140064910141,-0.114923222256,0.0329770411336,444.05617692646877,442.6738181996464,444.07606773762245,442.75635847384063
3.1200000000000023,3.44028807908,-5.15334116639,7.94959664671,6.19536500918,5.95175121042,0.0872947743118,4.20292919273,-4.20267667074,3.29629651188,0.161174198601,-0.115661294937,0.0336961406463,422.83392409563277,422.03591736445134,422.2594007424706,422.5295440021152
3.1800000000000024,3.69713606441,-5.40728508117,8.14451141793,6.20395452889,5.94565288147,0.0894786826121,4.35901310444,-4.2615738895,3.20113716017,0.124819634636,-0.087625852474,0.0391074019239,419.57636961371685,419.93111988083615,422.8450117325675,419.15504196140114
3.2400000000000024,3.96524945259,-5.66506563434,8.33898655649,6.21238684951,5.94074683971,0.091790473648,4.57807677425,-4.33031637629,3.28057594191,0.15636164564,-0.0759146057327,0.0379138595089,479.6842925411536,479.006052688547,479.2340347410974,480.3648452050373
3.3000000000000025,4.2434744286,-5.92621613165,8.52964012013,6.22144738483,5.93676393636,0.094158627218,4.69640361691,-4.37431359691,3.07556844167,0.145502464021,-0.0568500319784,0.0410195602618,378.49265797726923,378.2238386325999,380.33418706275523,378.27861867902186
3.3600000000000025,4.53100374034,-6.19028368993,8.71413303374,6.23114623449,5.93489547176,0.0966201223305,4.88774679972,-4.42716639655,3.0740923661,0.17766782222,-0.00544246417318,0.0409593240648,451.6021274636192,450.3877313990085,452.694166239333,453.567079557435
3.4200000000000026,4.8285471297,-6.4571589494,8.89463617426,6.24337706095,5.93532111927,0.0988656555883,5.03026544254,-4.46796782903,2.94352682004,0.230126170577,0.019633503992,0.033832032588,405.07532968449783,404.787815967714,404.0855439872915,408.0978416167321
3.4800000000000026,5.13579120289,-6.72644323784,9.07072973916,6.25860669595,5.93639994551,0.100900170175,5.21079191694,-4.50698227003,2.92659934766,0.277759374661,0.0163265298519,0.0339487629091,445.70609023324795,443.5681508327416,443.87647846774814,445.1214105631106
3.5400000000000027,5.45360938127,-6.99779773434,9.24539868849,6.27706267258,5.93800890813,0.10281242609,5.38275431246,-4.53674126373,2.89622299969,0.337578216405,0.0373037806764,0.0297275710293,439.28085921562905,437.78659030789277,437.99690789762246,440.8633787819881
3.6000000000000028,5.78254017473,-7.27063309669,9.42081010612,0.0149520595312,5.93994780255,0.104541891225,5.58096995232,-4.55582210325,2.9509702454,0.365086919509,0.0273265508472,0.0279061035936,467.1524748115917,466.3604687714298,466.0645380868619,466.650931911502
3.660000000000003,6.12340724383,-7.54419873172,9.6000080681,0.0366483204576,5.94201772667,0.106145229157,5.78060622071,-4.56091925234,3.02234260605,0.358013189736,0.0416689683686,0.0255316558621,471.0316055318099,471.76654704452807,472.3236011220314,471.6200516531363
3.720000000000003,6.47506028931,-7.81776169348,9.78052758089,0.0593978596239,5.94406569578,0.107622563964,5.94071596589,-4.55595327656,2.99559674279,0.400547724743,0.0265960037456,0.0236920240714,439.5091599110371,438.0133131276668,437.48833597951995,438.7473899523939
3.780000000000003,6.83564563617,-8.09073309569,9.95789490508,0.0837311402801,5.945038998,0.108909677393,6.0785518141,-4.54117306667,2.91751167888,0.410690366937,0.00584551358085,0.0192224762926,418.68057447485097,419.38831342750143,417.8010663691344,418.4092168312811
3.840000000000003,7.20687395599,-8.36181777116,10.137595834,0.107066040229,5.94617311133,0.109881274534,6.29500459999,-4.49235438416,3.07191570956,0.366814001748,0.0319559621874,0.0131783107053,492.97972175693417,496.0235431458151,496.1248215236979,494.8610259525076
3.900000000000003,7.59127506206,-8.6293482058,10.3274119741,0.130053444993,5.94825519072,0.110391420084,6.51744258499,-4.42273249645,3.2544785369,0.399558017737,0.0374443118028,0.00379031673295,504.36416379803876,505.27353150523487,503.8028185829427,506.24171159345633
3.960000000000003,7.98633533874,-8.89312713029,10.5208880945,0.154207791748,5.94981735877,0.110565331363,6.65091269941,-4.3678086477,3.1953627927,0.405716945596,0.0146273582566,0.00202251972279,427.00819912195203,427.06161255091826,426.22465268181224,425.8401705758811
4.020000000000002,8.39060578906,-9.15260771483,10.7145299135,0.17843405318,5.95040349206,0.110270114753,6.82427739669,-4.27908851712,3.25909580869,0.401866305917,0.00491128722801,-0.0118514266175,466.18702107497813,469.88429905499027,466.46893406448754,468.8310812079474
4.080000000000001,8.80492342098,-9.40640446704,10.9111930266,0.203838225334,5.95023631226,0.109510997047,6.98594662523,-4.17834813197,3.29611950101,0.445194567668,-0.0104857475069,-0.013475741571,460.6429418197656,459.21988537669563,458.7961650369151,459.81503582773615
4.14,9.22805673759,-9.65413332784,11.1077162381,0.230098186386,5.94994675893,0.108786607199,7.11832318562,-4.07688142192,3.25482692341,0.430009449395,0.000835655982261,-0.0106654974864,432.66153838387686,432.42428951079165,434.3988264400815,431.6745799038934
4.199999999999998,9.65948499431,-9.89502435152,11.3028939235,0.256798915659,5.95053518677,0.108085261087,7.26229291902,-3.95028222842,3.25094646584,0.460023403747,0.0187777188953,-0.0127512627635,445.92180207361486,445.1078376874278,445.9764204583394,446.56792447922845
4.259999999999997,10.1003346705,-10.1271540474,11.5001897564,0.284348898733,5.95061639537,0.107429780397,7.43220268036,-3.7845163996,3.32477801338,0.458506707253,-0.0160684081263,-0.00906761592254,474.327692372681,473.29420958610353,473.5891237618583,471.2820718170939
4.319999999999996,10.5503650995,-10.3495311809,11.6991567462,0.311970305541,5.94787503493,0.106605958599,7.56872609419,-3.62546355782,3.30698348584,0.462536352648,-0.0753030549629,-0.0183469655545,443.430431297687,445.8348019354101,441.39526139217946,442.86317716668555
4.379999999999995,11.0093534321,-10.5611592478,11.8990161192,0.341834861312,5.94309910154,0.105612328663,7.73092507838,-3.4259810037,3.35373589235,0.533265318569,-0.0838951491727,-0.0148283313632,469.7236210634319,466.07542771526414,467.28527071632794,467.83313497968095
4.439999999999993,11.4785268759,-10.7597983912,12.1025828047,0.374429722279,5.93811300079,0.104745486104,7.90819965352,-3.19213757821,3.43006045087,0.553311536696,-0.0823101523374,-0.0140876433371,481.471097344768,480.6026880414653,481.54984425033507,480.649545463804
4.499999999999992,11.9577591877,-10.9443564998,12.3088684363,0.407665898766,5.93261485316,0.103645084929,8.06631412955,-2.95674134287,3.44458367332,0.554681382933,-0.100953585373,-0.0225780670681,462.9716896220197,465.2875526899508,462.98575590203444,463.7670802101522
4.559999999999991,12.4460519141,-11.1146729762,12.5145686097,0.441876372445,5.92716701445,0.102218070868,8.2102883537,-2.71753387978,3.41066035379,0.585661490071,-0.0806510853635,-0.0250324640094,449.8004410622441,449.298682615451,450.20368700772696,450.5888677017013
4.6199999999999894,12.9432236182,-11.2697875567,12.718442319,0.478503951506,5.92175130856,0.100635529235,8.36220366376,-2.44985097529,3.38334790211,0.635532078307,-0.099867841223,-0.0277455579641,457.3844906855542,456.1427817871328,455.41488979815267,456.5325605657444
4.679999999999988,13.4491680393,-11.4086600499,12.9194328135,0.517294818459,5.91541552635,0.0989221175359,8.50283136845,-2.17613260985,3.31450144097,0.657630239249,-0.111321349319,-0.0293774854019,445.72491953663945,445.34004744083836,445.24713144627856,444.85226143901707
4.739999999999987,13.9642952294,-11.5295826474,13.1174619616,0.556784973034,5.90831822186,0.0971247005061,8.66825323349,-1.85150814289,3.28383636218,0.658817359402,-0.12524744354,-0.0305279498149,465.76753270269074,466.1538520132313,466.1280895897703,464.66969493076135
4.799999999999986,14.4881669463,-11.6320591171,13.3104956947,0.59705105254,5.90199071936,0.0951535656376,8.79440900543,-1.56155226558,3.14866776425,0.683243229662,-0.085689812727,-0.0352292226749,429.04622377345606,429.43359741992873,430.6929441532845,431.24847906448053
4.859999999999984,15.0193719085,-11.7169606668,13.4944413869,0.638584901383,5.89609779457,0.092866992898,8.91262073872,-1.26574746052,2.98089401038,0.701398938955,-0.11073253695,-0.0409839261492,421.76107367836136,422.6655949955183,420.8042273352154,421.3874579157601
4.919999999999983,15.5599433635,-11.7802904321,13.6722469944,0.680771157346,5.8887453347,0.0903609862451,9.10642001314,-0.84255013768,2.94201496084,0.705017585712,-0.134333218843,-0.0425373596675,484.3912055239153,484.76284019555266,484.35645070986436,482.96778892511117
4.979999999999982,16.1102198301,-11.8206374313,13.8433421353,0.724233556766,5.88030932546,0.087583980683,9.23641406772,-0.500036143179,2.75837210849,0.743920348418,-0.146861448145,-0.0500526537631,431.5563490324016,432.1733278386972,430.3874367108154,432.23457306251004
5.0399999999999805,16.6699110105,-11.8375419111,14.0055397393,0.769704641301,5.87232911525,0.0845712905168,9.41998872081,-0.0612796005155,2.64396098478,0.771759906093,-0.119169780773,-0.0504273131071,473.6496669368447,472.77922883868956,474.7586524704338,473.868545405997
